LIMITBAL,AGE,PAY0,PAY1,PAY2,PAY3,PAY4,PAYMENT
400000,39,1,-2,-2,-2,-2,1
130000,27,0,0,0,-2,-2,0
420000,29,0,0,0,0,0,0
80000,34,0,0,0,0,-1,0
20000,45,0,0,0,0,0,0
320000,29,1,2,0,0,3,1
160000,40,0,0,0,0,0,0
50000,23,0,0,0,0,0,0
50000,35,0,0,0,0,-1,0
70000,43,0,0,0,0,0,0
20000,59,1,2,2,4,3,1
160000,24,0,0,0,0,0,0
130000,33,1,-2,-2,-2,-2,1
20000,23,0,0,3,2,2,0
170000,48,-2,-2,-1,-1,-1,0
300000,39,-1,-1,-1,-1,-1,0
160000,31,-1,-1,-1,-1,-2,0
110000,52,1,-2,-1,-1,-2,0
230000,27,0,0,0,0,0,0
60000,21,0,0,0,0,0,0
280000,35,0,0,0,0,2,0
180000,47,1,-2,-1,-1,-2,0
30000,30,2,2,2,3,2,1
50000,28,0,0,0,0,0,0
270000,41,-1,2,-1,0,-1,0
80000,24,-1,-1,-2,-2,-2,1
120000,31,2,0,0,2,0,1
120000,53,-1,-1,-1,-1,-1,0
30000,23,0,0,0,0,0,0
380000,36,0,0,0,0,0,0
80000,37,2,2,2,0,0,1
20000,26,0,0,0,0,0,0
160000,34,-1,0,0,0,0,0
230000,26,-1,-1,-1,4,3,1
370000,39,2,0,0,0,0,1
30000,41,1,2,0,0,2,0
20000,24,0,0,0,0,0,0
20000,23,1,3,2,2,0,1
470000,52,0,0,0,0,0,0
220000,29,0,0,0,0,0,1
80000,32,0,0,0,0,0,0
180000,33,-2,-2,-2,-2,-2,0
100000,39,0,0,-1,0,0,0
10000,21,0,0,0,0,0,0
280000,51,-2,-2,-2,-2,-2,0
110000,31,2,2,2,0,0,1
210000,27,0,0,0,0,0,0
200000,36,0,-1,-1,0,0,0
260000,27,-1,-1,-1,-1,0,0
600000,36,-2,-2,-2,-2,-2,0
330000,47,-2,-2,-1,0,0,0
500000,31,0,0,0,0,0,0
200000,29,-1,-1,-1,-1,-1,0
200000,36,2,-1,-1,-1,-2,1
210000,27,-1,-1,-1,0,0,0
500000,46,-2,-2,-2,-2,-2,0
10000,44,0,0,0,-2,-2,0
160000,24,0,0,-2,-2,-2,0
50000,42,0,0,0,0,0,0
130000,33,1,2,2,0,0,0
140000,28,0,0,0,0,0,1
80000,45,0,0,-2,-2,-2,0
500000,31,-2,-2,-2,-1,0,1
500000,39,0,0,0,0,0,0
320000,35,0,0,0,2,0,0
50000,29,1,2,0,0,0,0
120000,40,0,0,0,-2,-2,0
500000,59,-2,-2,-2,-2,-2,1
290000,42,-2,-1,-1,-1,0,0
280000,50,-1,-1,-1,0,0,0
30000,41,0,0,0,0,0,1
80000,31,1,2,2,2,2,1
50000,24,0,0,0,2,0,0
10000,24,1,2,2,2,2,0
550000,49,-1,-1,-1,-1,-1,1
60000,41,0,-1,-1,-1,-1,0
140000,28,0,0,0,-1,-1,0
50000,28,0,0,0,0,0,0
300000,27,0,0,0,0,0,1
30000,29,2,2,2,2,2,1
50000,25,1,-2,-2,-2,-2,1
250000,33,2,2,-2,-2,-2,1
60000,39,0,0,0,0,0,0
80000,44,2,0,0,0,2,0
480000,33,1,-2,-2,-2,-2,0
30000,44,1,3,2,2,2,1
10000,25,0,0,0,0,0,0
410000,41,-2,-2,-2,-1,-1,0
100000,33,0,0,2,2,2,0
200000,41,0,0,0,0,0,0
380000,48,0,0,0,0,0,0
100000,27,0,0,0,0,2,0
50000,27,0,0,0,2,0,1
130000,28,0,0,0,0,0,1
120000,34,0,0,0,0,0,0
150000,42,0,0,0,0,0,0
310000,39,-1,-1,-1,-1,-1,0
110000,51,-2,-2,-2,-1,-1,0
420000,37,0,0,0,0,0,1
140000,28,-1,-1,-1,2,-1,1
500000,37,1,-2,-2,-2,-2,1
260000,26,0,0,2,2,0,0
90000,48,-1,-1,-1,-1,-1,1
90000,41,-1,0,0,0,0,0
20000,35,-1,3,2,0,0,0
30000,36,0,0,0,0,0,1
140000,36,0,0,0,0,0,0
340000,32,0,0,0,0,0,0
120000,31,-2,-2,-2,-2,-2,0
420000,34,-1,0,0,0,-2,0
100000,48,-2,-2,-2,-2,-2,0
350000,37,0,0,0,0,0,0
50000,26,0,0,0,0,0,0
30000,28,2,2,4,4,4,0
360000,29,-1,-1,-1,0,-1,0
20000,23,-1,-1,-1,0,0,0
400000,38,0,0,0,0,-1,0
170000,45,0,0,0,0,0,0
110000,36,1,2,0,0,2,1
200000,37,-1,-1,-1,-1,-1,1
200000,32,-2,-2,-2,-2,-2,0
360000,29,-1,-1,-1,-1,-1,0
500000,37,-1,-1,-1,-1,-1,0
20000,22,0,0,0,0,-1,0
270000,32,3,2,0,0,0,0
20000,44,1,2,0,0,0,1
350000,43,-2,-2,-2,-2,-2,0
150000,26,0,0,-1,-1,-2,0
260000,30,0,0,0,0,-1,0
90000,33,-1,-1,2,-1,-1,0
310000,32,0,0,0,0,0,0
210000,43,1,-1,0,0,0,0
40000,45,1,2,0,0,0,1
80000,25,1,-2,-2,-2,-1,0
50000,22,0,0,0,0,-1,1
370000,46,-1,-1,-1,0,0,0
130000,28,0,0,0,0,0,0
710000,40,-2,-2,-2,-1,2,1
180000,24,1,-1,-1,-1,-2,0
80000,30,0,0,0,0,0,0
560000,32,0,0,0,0,0,0
170000,26,0,0,0,0,0,0
30000,63,-1,-1,-1,0,-1,0
430000,30,-1,-1,-1,-1,-1,0
500000,37,-1,-1,-1,-1,-1,0
10000,26,0,0,0,0,0,1
130000,25,0,0,0,0,0,0
160000,50,-2,-2,-2,-2,-2,0
150000,33,1,2,2,2,0,1
340000,43,-2,-2,-2,-2,-2,0
200000,37,0,0,0,0,0,0
130000,37,0,0,0,0,0,0
320000,30,0,0,0,0,0,0
50000,54,2,0,0,-1,0,0
360000,46,-1,-1,-1,-1,0,0
420000,29,0,0,0,0,0,0
110000,30,1,2,-1,-1,-1,0
80000,35,0,0,0,0,0,0
60000,43,0,0,0,0,0,1
60000,24,0,0,0,0,0,0
210000,26,0,0,0,0,0,0
360000,46,0,-1,0,0,0,0
20000,48,0,0,2,0,0,0
150000,42,1,-2,-2,-2,-2,0
310000,30,-2,-2,-2,-2,-2,0
240000,40,-1,-1,-1,0,-1,1
160000,55,-1,-1,-1,-1,-1,0
240000,40,-1,2,2,-2,-1,0
20000,22,0,0,0,0,0,0
190000,55,-1,-1,-1,-1,-1,1
280000,40,1,-2,-2,-2,-2,0
80000,58,0,0,0,-2,-2,0
290000,49,0,0,0,-1,-1,0
200000,34,-1,-1,-1,-1,0,0
320000,50,-2,-2,-2,-2,-2,0
350000,27,0,0,0,0,0,0
110000,33,0,0,2,2,2,0
300000,37,1,-2,-2,-1,-1,1
500000,44,1,-1,-1,-2,-1,0
120000,35,-1,-1,-1,-1,-1,0
80000,31,0,0,0,-1,-1,0
200000,33,0,0,0,0,0,1
150000,26,-1,-1,-1,-1,-1,1
150000,40,0,0,0,0,0,0
210000,42,1,-2,-2,-2,-1,0
150000,36,-1,-1,-2,-2,-2,1
50000,26,0,0,2,0,0,0
80000,33,0,0,0,0,0,0
50000,34,0,0,-1,0,-1,0
20000,50,2,0,0,0,0,0
50000,37,0,0,0,0,0,0
50000,29,1,2,2,2,2,0
280000,46,1,2,2,2,2,1
230000,51,0,0,0,0,0,0
230000,30,0,0,2,0,0,1
80000,37,0,0,0,0,0,0
60000,35,0,0,2,0,0,0
200000,37,0,0,0,0,0,0
30000,22,-1,-1,0,-1,0,0
340000,34,-1,-1,-1,-1,-1,0
250000,40,-1,-1,-1,-1,-1,0
200000,52,-1,-1,-1,-1,-1,0
150000,39,0,0,0,0,0,0
100000,53,1,-2,-2,-2,-2,0
220000,41,0,0,0,0,0,0
140000,32,1,-2,-1,0,0,1
40000,28,-1,-1,2,-1,-1,1
200000,30,0,0,0,0,0,0
520000,35,0,0,0,0,0,0
30000,22,0,0,0,0,0,0
20000,28,0,0,0,0,0,0
50000,40,0,0,0,0,0,1
300000,29,0,0,0,0,-2,0
500000,36,-1,-1,-1,-1,-1,0
490000,27,0,0,0,0,0,0
200000,27,-1,-1,-1,0,0,0
40000,23,2,2,2,0,0,1
150000,28,-1,-1,-2,-1,-1,0
50000,29,0,0,0,0,0,1
100000,27,0,0,0,0,0,0
50000,42,2,2,2,0,0,1
130000,25,-1,-1,-1,0,0,0
70000,27,-1,-1,-1,-1,-1,0
30000,30,0,0,0,0,0,0
50000,28,0,0,0,0,0,0
80000,45,-1,-1,-1,-1,-1,1
220000,30,0,0,0,0,0,0
200000,45,0,0,0,0,0,0
120000,24,0,0,0,0,0,0
100000,25,2,2,2,0,0,0
100000,59,1,-1,0,-1,-1,0
50000,23,0,0,0,0,0,0
240000,37,-1,-1,-1,0,0,0
60000,28,0,-1,0,0,-1,0
260000,34,-2,-2,-2,-2,-2,1
30000,56,2,2,2,2,2,1
440000,40,0,0,0,0,0,0
360000,30,0,0,0,0,0,0
50000,26,-1,0,0,0,-2,1
270000,50,-1,-1,-1,-1,-1,0
150000,27,-1,0,0,-2,-2,0
200000,26,-1,-1,-1,-1,-1,0
50000,36,0,0,0,0,0,0
210000,33,-1,2,2,-1,-1,0
50000,27,2,2,2,2,0,1
50000,24,0,0,0,0,0,0
440000,29,-2,-2,-1,0,0,0
60000,28,2,2,2,2,2,1
70000,41,0,0,0,0,0,0
290000,25,0,0,0,0,0,0
140000,29,-1,-1,-1,-1,-2,0
310000,33,0,0,0,0,0,0
450000,36,1,-2,-1,-1,-2,0
360000,34,-1,-1,-1,-1,-1,0
550000,34,0,0,0,0,0,0
180000,44,1,-2,-2,-2,-2,0
140000,37,0,-1,0,0,0,0
50000,33,0,0,0,0,0,0
200000,30,-2,-2,-2,-2,-2,0
60000,39,0,0,0,0,0,0
140000,28,0,-1,-1,0,-1,0
70000,42,0,0,0,0,0,0
20000,50,1,2,2,2,3,0
100000,24,0,0,0,0,0,0
360000,33,1,-2,-2,-2,-2,0
100000,24,-1,-1,-1,-1,-1,0
160000,41,-1,2,2,0,0,0
160000,27,0,0,0,0,0,0
130000,26,-1,0,0,-1,-1,1
100000,40,0,0,0,0,0,0
90000,35,0,0,2,2,2,1
80000,23,2,0,0,0,0,0
220000,28,5,6,5,4,3,1
260000,39,-2,-2,-2,-2,-2,1
30000,45,2,2,2,3,5,1
100000,40,1,2,2,-1,0,1
80000,39,0,0,0,0,0,0
20000,31,0,0,-1,-1,-1,0
140000,41,0,0,0,0,0,0
30000,25,1,-2,-2,-2,-2,1
90000,39,0,0,0,0,0,0
150000,23,0,0,0,0,0,0
250000,28,0,0,0,0,0,0
20000,37,1,2,2,0,0,1
50000,28,0,0,-1,-1,-1,0
100000,31,3,2,-1,0,0,1
500000,46,-1,-1,-1,-1,-1,0
50000,36,2,0,0,0,0,0
40000,27,0,0,-1,-1,0,0
80000,35,0,0,2,0,0,0
100000,35,0,0,0,0,0,0
180000,29,-2,-2,-1,0,0,0
90000,53,0,0,0,0,0,0
10000,23,-2,-2,-2,-2,-2,0
200000,33,-1,-1,-1,-1,0,0
80000,57,2,2,2,2,2,1
90000,33,2,2,2,2,2,1
80000,42,0,0,-2,-2,-2,1
90000,24,2,2,2,0,0,1
80000,46,-1,-1,-1,0,-1,0
140000,27,-1,-1,-1,0,-1,1
480000,39,0,0,0,0,0,0
230000,39,1,2,2,2,2,0
70000,27,-1,3,2,0,0,1
200000,39,0,0,0,0,0,0
180000,35,0,0,0,0,0,0
190000,37,0,0,0,0,0,0
20000,24,1,2,0,0,2,0
10000,24,0,0,2,0,0,1
80000,45,0,0,0,0,0,0
60000,28,2,2,2,2,2,0
500000,37,-1,-1,-1,-1,0,0
50000,42,-1,-1,2,2,2,1
360000,28,1,-1,-1,-1,-1,0
10000,56,0,0,2,2,2,0
300000,54,-1,-1,-1,-1,-1,1
70000,48,0,0,0,-1,-1,0
250000,32,0,0,-2,-2,-2,0
10000,51,2,2,2,2,0,1
140000,28,0,0,0,0,0,0
100000,40,1,-2,-2,-2,-2,0
110000,31,1,-2,-1,-1,0,0
210000,38,-1,-1,-1,-1,-1,0
210000,40,-2,-2,-2,-2,-2,0
70000,26,3,2,2,2,2,1
20000,47,0,0,0,0,0,0
220000,31,-2,-2,-2,-2,-2,0
20000,51,2,0,0,0,0,1
80000,28,2,2,2,0,0,0
500000,42,0,0,0,0,0,1
210000,66,0,0,0,0,0,0
80000,27,2,0,0,0,0,1
50000,37,2,2,2,0,0,0
240000,35,1,-1,-1,0,0,0
150000,23,-2,-2,-2,-2,-1,0
210000,49,1,-2,-2,-2,-2,0
360000,28,1,-2,-2,-2,-2,1
230000,29,0,0,0,0,0,0
500000,35,1,-1,-1,-1,-1,0
150000,34,-1,0,0,0,0,0
30000,31,1,2,0,0,2,1
470000,57,0,0,0,0,0,0
200000,59,0,0,0,2,2,0
470000,35,0,0,0,0,0,0
310000,32,0,0,0,0,0,0
210000,28,0,0,0,0,0,0
500000,41,-1,-1,-1,-1,-1,0
80000,27,0,0,0,0,2,0
20000,38,0,0,0,0,-1,1
150000,32,1,-1,0,0,0,0
390000,39,0,0,0,0,0,0
10000,29,0,0,0,0,0,0
390000,46,-2,-2,-2,-2,-2,0
210000,41,-1,-1,2,0,0,1
350000,33,-2,-2,-2,-2,-2,1
150000,35,-1,-1,-1,0,0,0
210000,36,0,0,0,0,0,0
100000,55,0,0,0,0,0,0
210000,36,0,0,0,0,0,1
290000,48,-1,-1,-1,-1,-1,0
330000,50,1,-1,-1,-1,-1,1
50000,37,0,0,0,0,0,0
80000,27,0,0,0,0,0,0
340000,35,0,0,0,0,0,0
120000,38,0,0,0,0,0,0
30000,22,0,-1,-1,-1,-1,0
260000,35,0,0,0,0,0,0
50000,64,0,0,0,0,0,0
420000,25,1,2,0,0,0,1
130000,28,0,0,0,-1,-1,0
270000,30,0,0,0,0,0,0
50000,30,0,0,0,0,2,0
20000,34,0,0,0,0,0,1
140000,34,0,0,0,0,0,0
100000,35,0,0,0,0,0,0
50000,41,2,2,2,2,3,0
500000,37,-1,0,0,0,-1,0
80000,35,0,0,0,0,0,0
220000,34,-1,-1,-1,-1,-1,1
30000,34,2,0,0,0,0,0
240000,26,0,0,0,0,0,0
220000,41,-2,-2,-2,-2,-2,0
320000,32,-1,-1,-1,-1,0,0
230000,36,0,0,-1,2,-1,0
20000,44,-1,2,-1,-1,-1,0
280000,34,0,0,0,0,0,0
110000,44,0,0,0,0,0,0
180000,26,0,0,0,0,0,0
100000,51,0,0,0,0,0,0
80000,37,0,0,-1,-1,0,0
260000,30,-1,-1,-1,-1,-1,0
110000,25,2,2,2,2,2,0
150000,31,0,0,0,0,0,0
180000,35,-1,-1,-1,-1,-1,0
230000,28,0,0,0,0,0,0
500000,27,0,0,0,0,0,0
300000,30,0,0,-1,0,0,0
180000,31,-1,-1,-1,-1,-1,0
30000,24,2,2,3,3,3,1
110000,29,1,2,2,2,2,0
100000,28,0,0,0,0,0,0
390000,31,0,0,0,0,0,0
180000,35,0,0,0,0,0,0
300000,37,1,2,2,-1,-1,0
260000,36,-1,-1,-1,-1,-1,0
360000,29,1,-2,-2,-2,-2,0
80000,26,0,-1,0,0,0,0
100000,26,-1,-1,-2,-2,-2,1
20000,47,2,2,2,2,2,1
210000,33,-1,-1,-1,-1,0,0
10000,25,0,0,0,0,0,0
150000,26,-1,-1,-1,-1,0,0
360000,37,-1,-1,-1,-1,-1,0
80000,42,0,0,0,0,0,0
130000,29,-1,-1,0,0,0,0
30000,36,0,0,0,0,0,0
430000,30,2,0,0,0,0,1
20000,23,0,0,0,0,-1,0
50000,32,0,0,0,0,-2,0
140000,26,0,0,0,0,0,0
200000,32,-1,-1,-1,-1,-1,0
80000,28,2,2,2,2,2,0
50000,23,0,0,0,0,0,1
280000,27,1,2,0,0,0,0
710000,51,1,-2,-2,-2,-2,0
180000,29,1,-1,-1,-1,-1,0
500000,39,-2,-2,-2,-2,-2,0
360000,33,1,-2,-2,-2,-2,1
50000,29,-1,0,0,2,0,0
80000,27,2,0,0,0,0,1
50000,44,0,0,2,0,0,0
50000,23,0,0,0,0,0,0
150000,33,-1,2,-1,-1,-1,0
360000,28,1,-2,-2,-2,-2,1
50000,32,0,0,0,0,0,0
50000,48,0,0,-1,-1,-2,0
200000,29,-2,-2,-2,-2,-2,0
80000,29,1,-1,-1,-1,-2,0
140000,46,-1,-1,-1,-1,-1,0
20000,22,0,0,0,0,0,1
80000,34,1,-2,-2,-2,-2,0
110000,30,0,0,0,0,0,0
140000,27,0,0,0,0,0,0
300000,31,0,0,0,0,0,0
50000,29,0,0,0,0,-2,1
180000,39,0,0,0,0,0,0
290000,39,0,0,0,0,0,0
60000,36,1,-2,-2,-2,-1,0
100000,38,1,2,0,0,2,0
30000,41,0,0,0,-2,-2,0
220000,27,2,2,2,3,2,0
230000,30,-2,-2,-2,-2,-2,0
30000,29,1,-2,-2,-2,-2,0
20000,47,0,-1,-1,-1,-1,0
50000,30,-1,-1,2,2,-1,0
80000,46,1,-2,-2,-2,-2,1
90000,29,0,0,2,0,0,0
80000,31,0,-1,-1,0,0,0
50000,23,2,0,0,0,0,1
50000,29,-2,-2,-2,-2,-2,0
20000,53,2,2,-2,-2,-1,0
250000,38,-1,-1,-1,-1,-1,0
120000,24,-1,-1,-1,-1,-1,0
110000,28,1,2,0,0,0,1
160000,33,-1,-1,-2,-2,-2,0
80000,52,2,0,0,-1,0,0
410000,36,-2,-2,-2,-2,-2,0
100000,43,-1,-1,-1,-1,-1,0
750000,43,-1,-1,-1,-2,-1,0
30000,47,0,0,0,0,0,0
80000,33,1,2,0,0,0,0
430000,31,-2,-2,-1,0,0,0
480000,44,0,0,0,0,0,0
360000,29,1,-2,-2,-2,-2,1
150000,37,0,0,-1,-1,-1,0
130000,28,0,0,0,0,0,0
40000,47,1,2,2,3,2,0
280000,34,-1,0,0,0,0,1
40000,45,2,2,2,2,2,0
120000,26,-2,-2,-1,0,0,0
290000,39,-1,-1,-1,-1,-2,0
250000,39,-1,-1,-1,-1,-1,0
200000,43,-1,-1,-1,-1,-1,0
80000,32,0,0,0,0,0,0
130000,27,0,0,0,0,0,0
290000,37,-1,0,0,0,0,1
180000,29,-1,-1,-1,-1,-2,0
360000,31,-2,-2,-2,-1,0,0
140000,37,-1,-1,-1,-1,2,0
350000,41,-1,-1,-1,-1,-1,0
260000,36,-2,-2,-2,-2,-2,0
40000,26,0,0,0,0,0,0
180000,27,1,-2,-2,-2,-2,1
80000,27,0,0,0,-1,0,1
500000,45,-1,-1,-1,-1,-1,0
80000,27,-2,-2,-2,-2,-2,0
30000,57,0,0,0,0,0,0
220000,37,1,-2,-2,-2,-2,0
70000,22,0,0,0,0,0,0
510000,41,-1,-1,-1,-1,-1,0
20000,22,0,0,0,0,0,0
100000,40,2,2,2,2,2,1
340000,30,0,0,0,0,0,0
180000,29,-2,-2,-2,-2,-2,0
290000,38,1,-1,-1,-1,-1,0
80000,53,0,0,0,0,0,0
280000,42,-2,-1,-1,0,0,0
180000,40,-2,-2,-2,-2,-1,0
140000,66,1,-2,-2,-2,-1,0
500000,32,-1,-1,-1,-1,-1,0
230000,34,0,0,0,0,0,0
250000,26,1,3,2,2,2,1
10000,24,0,0,0,2,0,0
230000,39,0,0,0,0,0,0
70000,29,0,0,0,0,0,0
140000,39,-2,-2,-2,-2,-2,0
430000,48,-1,-1,-2,-2,-2,0
120000,28,-1,-1,2,0,0,1
20000,25,0,0,0,0,0,0
30000,32,0,0,2,0,0,0
80000,43,7,6,5,4,3,1
400000,39,0,0,0,0,0,0
200000,37,1,-2,-2,-2,-2,0
30000,23,-2,-1,-1,-1,0,0
50000,46,1,2,0,0,0,0
250000,46,-1,-1,-1,-1,-1,1
120000,28,-1,0,0,0,0,1
80000,45,1,-1,0,0,-1,0
430000,33,-2,-2,-2,-2,-2,0
120000,24,0,0,0,0,0,0
20000,22,0,0,0,0,0,0
20000,32,0,0,0,0,0,0
80000,25,-2,-2,-2,-2,-2,0
20000,44,0,0,0,-1,-1,0
140000,27,1,-2,-2,-2,-2,0
10000,22,0,-1,0,0,0,0
220000,34,-2,-2,-2,-2,-1,0
60000,48,-1,-1,2,0,0,0
80000,59,1,2,0,0,-1,0
30000,25,0,0,0,0,-1,1
140000,27,1,2,2,0,0,0
20000,26,0,0,0,0,0,0
100000,46,0,0,0,0,0,0
220000,35,0,0,0,0,0,0
80000,40,0,0,0,0,0,0
80000,46,0,0,0,0,0,0
130000,28,2,2,0,0,0,1
300000,33,1,-2,-2,-2,-2,0
60000,42,0,0,0,0,0,0
360000,32,-1,-1,-2,-1,0,0
10000,24,-1,-1,-1,-1,-1,1
50000,32,0,0,0,0,2,1
50000,48,0,0,0,0,0,0
200000,35,1,-2,-2,-2,-2,0
30000,24,1,2,2,0,0,1
220000,42,0,0,2,2,-2,0
200000,41,-2,-2,-2,-2,-2,0
80000,27,1,4,3,2,0,1
200000,39,-2,-2,-2,-2,-2,0
240000,34,-1,2,-1,-1,-1,1
500000,28,-1,-1,-1,0,0,0
230000,38,-2,-2,-1,-1,0,0
20000,22,0,0,0,0,0,0
50000,35,0,0,0,0,0,0
100000,35,0,0,0,0,0,0
230000,37,-2,-2,-2,-2,-2,0
60000,28,0,0,0,0,0,0
120000,48,-1,2,-1,-1,0,1
130000,23,-1,0,0,0,0,0
50000,25,2,2,0,0,0,1
400000,30,-1,-1,-1,-1,-1,0
240000,27,-2,-2,-1,2,0,1
70000,53,0,0,0,0,0,0
20000,22,0,0,0,0,0,0
50000,28,2,2,2,0,0,1
240000,54,0,0,0,0,2,0
380000,31,0,0,0,0,0,0
50000,24,0,0,0,0,0,0
50000,33,0,0,0,0,0,0
430000,33,0,0,0,0,2,0
60000,26,0,0,2,0,0,0
30000,25,0,0,0,0,0,0
170000,48,0,0,0,0,0,0
70000,29,0,0,2,2,2,0
130000,28,-1,-1,-1,-1,-1,0
50000,50,1,2,0,0,0,1
20000,38,1,-1,-1,-1,-1,1
50000,48,-1,-1,-1,-1,-1,1
20000,28,2,0,0,0,2,0
110000,32,-1,-1,-1,0,-1,0
90000,24,0,0,0,0,0,0
180000,24,0,0,0,0,0,0
50000,28,0,0,0,2,0,0
200000,36,1,-2,-1,-1,-1,0
20000,32,2,2,2,2,2,1
50000,44,0,0,0,0,0,0
170000,39,0,0,0,2,0,1
380000,48,0,0,0,0,0,0
30000,39,1,2,2,0,0,1
30000,23,0,0,0,0,0,0
160000,36,-1,-1,-1,-1,-1,0
60000,39,2,0,0,2,0,1
450000,31,2,-1,0,0,0,0
80000,43,-2,-2,-2,-2,-2,1
90000,26,1,2,2,-1,-1,0
30000,33,1,-2,-2,-2,-2,1
50000,25,2,0,0,0,0,1
30000,49,2,2,2,2,2,0
50000,52,1,2,0,0,0,1
320000,34,-1,-1,-1,0,-1,0
300000,43,-1,-1,-2,-2,-2,0
390000,43,0,0,0,0,0,0
50000,23,0,0,0,0,0,0
20000,26,2,2,3,3,3,1
90000,52,0,0,0,0,0,0
300000,51,-1,-1,-1,-1,-1,0
300000,32,0,0,0,0,0,0
200000,34,-1,-1,-1,-1,0,0
50000,24,0,0,0,0,0,0
20000,24,-1,-1,2,-1,0,1
390000,35,-1,-1,-1,0,0,0
70000,41,0,0,0,0,0,0
300000,43,0,0,0,0,0,0
140000,50,0,0,0,0,0,0
200000,37,-1,0,0,0,0,0
80000,28,-1,-1,-1,-1,-1,0
80000,45,0,0,-2,-2,-2,0
170000,36,-1,-1,-1,-1,-1,0
50000,29,0,0,0,0,0,0
100000,27,0,0,0,0,0,0
30000,22,0,-1,2,-1,-1,0
30000,49,0,0,0,0,0,0
320000,36,-2,-1,0,0,0,0
70000,25,0,0,2,0,0,1
50000,24,0,0,0,0,0,0
130000,48,0,0,0,0,0,0
50000,27,1,2,2,2,2,1
50000,33,0,0,0,0,0,0
50000,30,0,0,2,0,0,0
160000,30,1,2,0,0,0,0
450000,46,-1,-1,-1,-1,-1,0
380000,33,0,0,0,0,0,0
30000,29,1,2,2,0,0,1
50000,24,0,0,0,0,0,0
220000,30,-1,-1,2,-1,2,1
50000,32,-1,-1,-1,-1,-1,1
90000,27,1,-2,-2,-2,-2,0
80000,26,0,0,0,0,0,0
390000,44,-1,-1,-1,0,0,0
140000,43,0,0,0,0,0,0
360000,32,0,-1,-1,-1,-1,0
50000,26,2,0,0,0,0,1
260000,37,0,0,0,0,0,1
180000,43,-1,-1,0,0,0,1
360000,26,1,-2,-2,-2,-2,0
230000,35,-1,-1,-2,-2,-2,1
130000,25,-1,-1,-1,-1,0,0
20000,42,0,0,0,0,0,0
200000,41,-2,-2,-2,-2,-2,0
220000,35,0,0,0,0,0,0
20000,25,0,0,0,0,0,0
20000,24,0,0,0,0,0,0
240000,40,0,0,0,0,0,1
480000,50,-1,-1,-1,-1,-1,0
50000,29,0,0,0,0,0,0
100000,40,0,0,0,-2,-2,0
120000,34,0,0,0,2,2,1
230000,27,0,0,0,0,0,0
20000,32,0,0,0,0,0,0
50000,27,0,0,0,-1,-1,0
130000,32,2,2,2,2,2,0
150000,38,-2,-2,-2,-2,-2,0
60000,30,1,2,2,2,2,0
260000,44,0,0,0,0,0,0
500000,40,0,0,0,0,0,0
270000,34,0,0,0,0,0,0
410000,34,1,-1,-1,-2,-2,1
60000,29,2,-1,-1,2,0,0
200000,31,-1,-1,-1,-1,-1,0
50000,45,-1,-1,-1,-1,0,0
500000,35,-2,-2,-2,-2,-2,1
150000,35,-2,-2,-2,-2,-1,0
170000,44,1,-2,-2,-2,-2,0
50000,25,0,0,0,0,0,0
130000,42,-1,-1,-1,-1,-1,0
120000,30,2,2,2,0,0,0
70000,28,0,0,0,0,0,0
320000,44,-1,-1,-1,-1,-1,0
110000,37,0,0,0,0,0,0
420000,30,0,0,0,0,-1,0
240000,49,-1,-1,-1,-1,-1,0
380000,33,0,0,0,0,0,0
20000,22,0,0,0,0,0,0
50000,42,0,0,2,2,2,1
20000,23,-1,2,-1,-1,-1,0
20000,31,0,0,0,0,0,0
240000,28,0,0,0,0,0,0
340000,57,1,-2,-2,-2,-1,1
90000,23,2,2,2,2,2,1
50000,56,0,0,0,0,0,0
210000,33,0,0,0,0,0,0
60000,25,0,0,2,6,5,0
50000,53,0,0,2,2,0,0
50000,26,1,-1,-1,0,0,0
90000,26,0,0,0,0,0,0
250000,31,-2,-2,-1,-1,-1,0
290000,47,2,0,0,0,0,1
240000,35,-1,-1,-1,-1,-1,0
360000,29,-1,-1,-1,-1,0,0
340000,36,0,0,0,0,0,0
290000,48,0,0,0,0,0,0
50000,25,2,0,0,0,0,0
310000,41,-1,-1,-1,-1,-1,0
10000,22,0,0,0,0,0,0
260000,31,0,0,0,0,0,0
180000,26,0,0,0,0,0,1
20000,26,-1,-1,-1,-2,-2,0
360000,28,-2,-2,-2,-2,-2,0
80000,30,0,0,0,0,0,0
450000,44,0,0,0,0,0,0
30000,22,0,0,0,0,0,1
500000,39,0,0,0,0,-1,0
210000,34,0,0,0,0,0,0
300000,64,-1,-1,-1,-1,-1,0
100000,52,0,0,0,0,0,1
240000,47,1,2,2,2,2,1
50000,56,0,0,-1,0,0,0
20000,22,3,2,2,3,2,1
110000,23,0,0,0,0,-1,1
200000,43,-1,-1,-1,-1,-1,0
220000,33,1,-1,-1,0,0,0
50000,43,0,0,0,0,0,1
60000,26,0,0,0,0,0,0
20000,23,2,2,2,2,2,1
170000,39,-1,-1,-1,0,-1,1
30000,29,2,-1,-1,-1,2,0
160000,29,-1,-1,-2,-1,-1,1
200000,35,0,0,0,0,0,1
120000,25,0,0,2,0,0,0
230000,38,0,-1,-1,-1,-1,0
20000,42,-1,-1,-1,-1,-1,0
10000,46,2,2,3,3,3,1
100000,24,1,-2,-2,-2,-1,0
130000,24,1,-2,-2,-2,-2,0
